147,7.2345,151.41,3.4641,1.1547,3.3919,18.354,1.7638,1.1547,0.62089,0.1436,0.81217,0,2.604,2639.3,0,0,18.439,2091.5,5.814,0,4.0346,23.299,2.5231,1.1284,0.89786,0.024417,1,1,58.619,64575,5,1,30.959,11315,5,1,31.789,12243,5,1,0.75108,0.060168,0.75,1,108.5,0.85444,109,109,101.69,74.107,105,108,0.16314,0.086808,0,0,0.063214,40,7.2292,5.7224,6.584,4.8126
133,6.5238,70.014,3.4641,1.1547,2.9353,7.111,1.9907,1.1547,0.64083,0.13926,0.82053,0,13.756,2261.6,0,0,14.561,674.26,4.962,0,3.6731,11.389,2.5231,1.1284,0.89674,0.022564,1,1,30.842,5775.6,5,1,19.474,1617.9,5,1,19.729,1678.9,5,1,0.74916,0.061188,0.75,1,108.53,1.0386,109,109,102.45,45.174,105,109,0.1588,0.073128,0,0,0.12883,40,7.0694,6.548,6.4681,4.7055
138,7.1115,161.77,3.3846,1.1547,3.1969,16.676,1.7426,1.1547,0.62249,0.14896,0.81281,0,5.0393,2506.9,0,0,17.821,2147,4.164,0,3.8686,23.605,2.2568,1.1284,0.90113,0.024891,1,1,58.268,66157,4,1,30.159,11581,4,1,31.022,12555,4,1,0.76182,0.063239,0.75595,1,108.48,0.89368,109,109,101.91,83.21,106,108,0.16011,0.088923,0,0,0.063214,36,7.2979,6.4404,6.584,4.6622
118,6.2678,56.299,3.8028,1.1547,2.8053,5.4629,2.0817,1.1547,0.67631,0.12606,0.84594,0,21.25,2377.3,7.8342,0,13.38,517.97,5.7105,0,3.5734,9.2458,2.5231,1.1284,0.89937,0.018876,1,1,25.381,4217.1,5,1,17.229,1332.1,5,1,17.441,1381.4,5,1,0.73763,0.056571,0.75,1,108.55,0.93329,109,109,102.33,41.847,104,109,0.14467,0.04859,0,0,0.12883,32,6.6525,3.3938,6.2459,4.7055
114,5.1012,25.413,3.2716,1.1547,2.6677,6.3413,1.7638,1.1547,0.64399,0.13264,0.83277,0,14.464,3130.1,0,0,10.827,311.61,4.164,0,3.158,7.0652,2.1056,1.1284,0.91299,0.017717,1,1,19.123,1810.7,4,1,13.333,633.3,3.5,1,13.43,652.35,3.5,1,0.77156,0.055348,0.79911,1,108.49,0.9778,109,109,102.73,46.217,105,109,0.12593,0.046244,0,0,0.17541,32,6.9663,4.4951,6.1628,4.1639
